#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Valence  Total
      13000.0000          1.00000000E+30          6.81879483E+05          5.78995258E+05          2.74139400E+05          5.90775314E+04          4.44353979E+04          2.13126886E+04          9.93950496E+03          6.52143610E+03          5.40999314E+03          3.24447245E+03          1.56102410E+03          5.21603025E+02          2.94293015E+02
      14000.0000          1.00000000E+30          6.98827994E+05          5.96315391E+05          2.82767705E+05          6.26734427E+04          4.71926538E+04          2.26344746E+04          1.05789144E+04          6.94064408E+03          5.76799001E+03          3.46053748E+03          1.66501968E+03          5.57169645E+02          3.14040877E+02
      15000.0000          1.00000000E+30          7.17423280E+05          6.14686659E+05          2.91846037E+05          6.62334615E+04          4.99231462E+04          2.39473632E+04          1.12126110E+04          7.35663822E+03          6.12310327E+03          3.67490675E+03          1.76820807E+03          5.92491677E+02          3.33643106E+02
      16000.0000          1.00000000E+30          7.37220063E+05          6.33821407E+05          3.01250316E+05          6.97748865E+04          5.26293213E+04          2.52521737E+04          1.18410811E+04          7.76970682E+03          6.47553835E+03          3.88773285E+03          1.87065298E+03          6.27597819E+02          3.53114824E+02
      16107.9990          1.00000000E+30          7.39416046E+05          6.35924569E+05          3.02281560E+05          7.01505730E+04          5.29260989E+04          2.53911703E+04          1.19092421E+04          7.81394751E+03          6.51350308E+03          3.91056681E+03          1.88167698E+03          6.31387903E+02          3.55213444E+02
      16108.0010          1.35931341E+17          7.39416086E+05          6.35924608E+05          3.02281579E+05          7.01505802E+04          5.29261044E+04          2.53911729E+04          1.19092434E+04          7.81394834E+03          6.51350378E+03          3.91056723E+03          1.88167719E+03          6.31387972E+02          3.55213482E+02
      17000.0000          4.82656607E+09          7.57909600E+05          6.53518984E+05          3.10893854E+05          7.32857974E+04          5.53208144E+04          2.65461366E+04          1.24655039E+04          8.17960448E+03          6.82560790E+03          4.09908770E+03          1.97239200E+03          6.62510166E+02          3.72466099E+02
      18000.0000          1.50375572E+09          7.79271913E+05          6.73635822E+05          3.20714560E+05          7.67686634E+04          5.79988804E+04          2.78300989E+04          1.30861707E+04          8.58656728E+03          7.17351946E+03          4.30919287E+03          2.07355741E+03          6.97216225E+02          3.91701257E+02
      19000.0000          7.75090337E+08          8.01146624E+05          6.94066962E+05          3.30667024E+05          8.02386013E+04          6.06499643E+04          2.91081676E+04          1.37019712E+04          8.99126644E+03          7.51934972E+03          4.51801770E+03          2.17408319E+03          7.31757938E+02          4.10832237E+02
      20000.0000          4.88236228E+08          8.23414525E+05          7.14734255E+05          3.40717431E+05          8.36839153E+04          6.32902450E+04          3.03774808E+04          1.43145832E+04          9.39340709E+03          7.86312626E+03          4.72575116E+03          2.27403717E+03          7.66098183E+02          4.29852227E+02
      21000.0000          3.43286018E+08          8.45985484E+05          7.35578605E+05          3.50840216E+05          8.71062674E+04          6.59204872E+04          3.16386255E+04          1.49235440E+04          9.79315936E+03          8.20516263E+03          4.93232028E+03          2.37352303E+03          8.00315297E+02          4.48790127E+02
      22000.0000          2.58854887E+08          8.68790368E+05          7.56554704E+05          3.60642300E+05          9.05071404E+04          6.85275686E+04          3.28921172E+04          1.55297200E+04          1.01906782E+04          8.54524105E+03          5.13784797E+03          2.47244086E+03          8.34355348E+02          4.67625813E+02
      23000.0000          2.04916097E+08          8.91775465E+05          7.76827551E+05          3.70916099E+05          9.38998932E+04          7.11264335E+04          3.41415151E+04          1.61319967E+04          1.05864745E+04          8.88388209E+03          5.34247176E+03          2.57091938E+03          8.68241194E+02          4.86376696E+02
      24000.0000          1.68145314E+08          9.14898599E+05          7.97942827E+05          3.81145278E+05          9.72732404E+04          7.37041869E+04          3.53840419E+04          1.67318682E+04          1.09802870E+04          9.22107509E+03          5.54617323E+03          2.66902611E+03          9.02039659E+02          5.05065127E+02
      25000.0000          1.41837419E+08          9.37842119E+05          8.19848177E+05          3.91332222E+05          1.00628236E+05          7.62751142E+04          3.66200634E+04          1.73288294E+04          1.13717575E+04          9.55654521E+03          5.74901811E+03          2.76663460E+03          9.35694490E+02          5.23668156E+02
      26000.0000          1.22302988E+08          9.60739806E+05          8.40776825E+05          4.01862911E+05          1.03965879E+05          7.88331593E+04          3.78498999E+04          1.79230170E+04          1.17622391E+04          9.89076769E+03          5.95097460E+03          2.86389537E+03          9.69210735E+02          5.42196804E+02
      27000.0000          1.07366815E+08          9.84663213E+05          8.61634575E+05          4.11959300E+05          1.07287066E+05          8.13854595E+04          3.90738572E+04          1.85145748E+04          1.21505796E+04          1.02235737E+04          6.15208472E+03          2.96072523E+03          1.00260927E+03          5.60651932E+02
      28000.0000          9.56725725E+07          1.00741772E+06          8.83219809E+05          4.22383855E+05          1.10592590E+05          8.39194493E+04          4.02952106E+04          1.91042578E+04          1.25372486E+04          1.05551577E+04          6.35254441E+03          3.05724026E+03          1.03590445E+03          5.79047259E+02
      29000.0000          8.63364592E+07          1.03114102E+06          9.04697719E+05          4.32755629E+05          1.13894169E+05          8.64423103E+04          4.15082077E+04          1.96908727E+04          1.29227773E+04          1.08854119E+04          6.55227019E+03          3.15337099E+03          1.06911868E+03          5.97385469E+02
      30000.0000          7.87617161E+07          1.05475961E+06          9.26073463E+05          4.42728637E+05          1.17181302E+05          8.89608482E+04          4.27190142E+04          2.02758252E+04          1.33063687E+04          1.12146242E+04          6.75128798E+03          3.24915526E+03          1.10216279E+03          6.15641082E+02
      31000.0000          7.25314691E+07          1.07827831E+06          9.46606496E+05          4.53009647E+05          1.20443707E+05          9.14690758E+04          4.39219893E+04          2.08579403E+04          1.36889524E+04          1.15425056E+04          6.94946587E+03          3.34459527E+03          1.13515547E+03          6.33849468E+02
      32000.0000          6.73474367E+07          1.10170179E+06          9.67808373E+05          4.63245104E+05          1.23703681E+05          9.39673507E+04          4.51231551E+04          2.14385325E+04          1.40700911E+04          1.18695309E+04          7.14728020E+03          3.43980535E+03          1.16807943E+03          6.52016895E+02
      33000.0000          6.29906599E+07          1.12503449E+06          9.89635595E+05          4.73437175E+05          1.26950929E+05          9.64560881E+04          4.63197646E+04          2.20171434E+04          1.44498932E+04          1.21952506E+04          7.34436267E+03          3.53470563E+03          1.20089621E+03          6.70123083E+02
      34000.0000          5.92974315E+07          1.14828063E+06          1.01064932E+06          4.83907989E+05          1.30185921E+05          9.89357296E+04          4.75119983E+04          2.25937512E+04          1.48284207E+04          1.25200752E+04          7.54084074E+03          3.62929289E+03          1.23360854E+03          6.88171273E+02
      35000.0000          5.61430567E+07          1.17144424E+06          1.03158296E+06          4.94012396E+05          1.33409109E+05          1.01406631E+05          4.87000158E+04          2.31684157E+04          1.52056912E+04          1.28441552E+04          7.73671898E+03          3.72358564E+03          1.26622882E+03          7.06165693E+02
      36000.0000          5.34310436E+07          1.19540433E+06          1.05244020E+06          5.04079282E+05          1.36620945E+05          1.03869122E+05          4.98839763E+04          2.37412246E+04          1.55818304E+04          1.31669907E+04          7.93190957E+03          3.81762151E+03          1.29878494E+03          7.24115544E+02
      37000.0000          5.10857206E+07          1.21839346E+06          1.07388635E+06          5.14110347E+05          1.39832160E+05          1.06323383E+05          5.10666660E+04          2.43130908E+04          1.59567204E+04          1.34888442E+04          8.12687462E+03          3.91141824E+03          1.33121862E+03          7.42009175E+02
      38000.0000          4.90470409E+07          1.24215729E+06          1.09458615E+06          5.24404244E+05          1.43022311E+05          1.08775364E+05          5.22430087E+04          2.48823179E+04          1.63309918E+04          1.38101319E+04          8.32094719E+03          4.00491150E+03          1.36356401E+03          7.59849678E+02
      39000.0000          4.72668196E+07          1.26498675E+06          1.11586053E+06          5.34361768E+05          1.46202222E+05          1.11214139E+05          5.34156014E+04          2.54500470E+04          1.67035940E+04          1.41305127E+04          8.51487130E+03          4.09822835E+03          1.39597145E+03          7.77691325E+02
      40000.0000          4.57059828E+07          1.28856879E+06          1.13641595E+06          5.44575838E+05          1.49382437E+05          1.13645536E+05          5.45872413E+04          2.60168201E+04          1.70752285E+04          1.44500528E+04          8.70825024E+03          4.19123637E+03          1.42812044E+03          7.95431228E+02
      41000.0000          4.43326016E+07          1.31125188E+06          1.15753107E+06          5.54750791E+05          1.52542777E+05          1.16075234E+05          5.57529610E+04          2.65813834E+04          1.74462454E+04          1.47686903E+04          8.90105965E+03          4.28409154E+03          1.46036310E+03          8.13181502E+02
      42000.0000          4.31203391E+07          1.33466522E+06          1.17856774E+06          5.64605774E+05          1.55703916E+05          1.18498061E+05          5.69177963E+04          2.71449453E+04          1.78163300E+04          1.50864640E+04          9.09325234E+03          4.37673432E+03          1.49242330E+03          8.30855645E+02
      43000.0000          4.20473708E+07          1.35799436E+06          1.19892096E+06          5.74709268E+05          1.58855775E+05          1.20908692E+05          5.80794275E+04          2.77071564E+04          1.81851014E+04          1.54035484E+04          9.28530575E+03          4.46901072E+03          1.52453426E+03          8.48523344E+02
      44000.0000          4.10954209E+07          1.38124211E+06          1.21981490E+06          5.84777488E+05          1.61989095E+05          1.23317976E+05          5.92355346E+04          2.82674891E+04          1.85531771E+04          1.57200663E+04          9.47669719E+03          4.56129612E+03          1.55644592E+03          8.66117287E+02
      45000.0000          4.02491394E+07          1.40364821E+06          1.24063800E+06          5.94811587E+05          1.65123661E+05          1.25721081E+05          6.03908432E+04          2.88266106E+04          1.89204146E+04          1.60358295E+04          9.66750770E+03          4.65327006E+03          1.58830946E+03          8.83673932E+02
      46000.0000          3.94955334E+07          1.42674995E+06          1.26139254E+06          6.04812663E+05          1.68249866E+05          1.28112801E+05          6.15432914E+04          2.93849510E+04          1.92863741E+04          1.63508774E+04          9.85837433E+03          4.74508413E+03          1.62023707E+03          9.01237987E+02
      47000.0000          3.88235704E+07          1.44977803E+06          1.28208072E+06          6.14517437E+05          1.71367730E+05          1.30503473E+05          6.26928483E+04          2.99414159E+04          1.96519370E+04          1.66647706E+04          1.00487819E+04          4.83654636E+03          1.65206221E+03          9.18745842E+02
      48000.0000          3.82238079E+07          1.47273479E+06          1.30270462E+06          6.24458472E+05          1.74477692E+05          1.32888252E+05          6.38396407E+04          3.04967343E+04          2.00164364E+04          1.69786980E+04          1.02382711E+04          4.92797493E+03          1.68376419E+03          9.36202601E+02
      49000.0000          3.76881413E+07          1.49562247E+06          1.32326624E+06          6.34369506E+05          1.77580059E+05          1.35267433E+05          6.49836928E+04          3.10505390E+04          2.03801867E+04          1.72916870E+04          1.04277655E+04          5.01924977E+03          1.71545120E+03          9.53641934E+02
      50000.0000          3.72095842E+07          1.51844322E+06          1.34376748E+06          6.44507047E+05          1.80674964E+05          1.37641052E+05          6.61250338E+04          3.16035637E+04          2.07432270E+04          1.76041116E+04          1.06169738E+04          5.11024321E+03          1.74704730E+03          9.71035843E+02
