#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
       8200.0000          1.09052544E+05          3.69277256E+03          1.90118737E+03          9.50593685E+02          1.00000000E+30          2.57959003E+05          2.10434037E+05          9.98645791E+04          1.71772724E+04          1.23080407E+04          5.86686910E+03          2.17183809E+03          1.42796112E+03          2.05711435E+02          1.21826383E+02
       8300.0000          1.09676839E+05          3.73078082E+03          1.92101193E+03          9.60505965E+02          1.00000000E+30          2.58189638E+05          2.10919726E+05          1.00128374E+05          1.73416846E+04          1.24287455E+04          5.92457637E+03          2.19409913E+03          1.44260324E+03          2.07906588E+02          1.23104806E+02
       8400.0000          1.10305140E+05          3.76872915E+03          1.94081000E+03          9.70404998E+02          1.00000000E+30          2.58461180E+05          2.11430018E+05          1.00402938E+05          1.75005254E+04          1.25492439E+04          5.98218551E+03          2.21632664E+03          1.45722298E+03          2.10095891E+02          1.24380159E+02
       8500.0000          1.10937225E+05          3.80640939E+03          1.96058094E+03          9.80290472E+02          1.00000000E+30          2.58771379E+05          2.11963602E+05          1.00687691E+05          1.76643792E+04          1.26695390E+04          6.03969806E+03          2.23852050E+03          1.47182046E+03          2.12284429E+02          1.25654524E+02
       8600.0000          1.11572888E+05          3.84425029E+03          1.98031937E+03          9.90159683E+02          1.00000000E+30          2.59118162E+05          2.12519231E+05          1.00982093E+05          1.78279505E+04          1.27870122E+04          6.09711545E+03          2.26068097E+03          1.48639563E+03          2.14470668E+02          1.26927241E+02
       8700.0000          1.12211936E+05          3.88203642E+03          2.00003767E+03          1.00001883E+03          1.00000000E+30          2.59499536E+05          2.13095758E+05          1.01285647E+05          1.79912440E+04          1.29069191E+04          6.15325699E+03          2.28280805E+03          1.50085122E+03          2.16649893E+02          1.28195874E+02
       8800.0000          1.12854185E+05          3.91976736E+03          2.01966715E+03          1.00983358E+03          1.00000000E+30          2.59913692E+05          2.13692100E+05          1.01597877E+05          1.81542639E+04          1.30266323E+04          6.21049248E+03          2.30475198E+03          1.51538493E+03          2.18832191E+02          1.29464847E+02
       8900.0000          1.13499466E+05          3.95744283E+03          2.03932632E+03          1.01966316E+03          1.00000000E+30          2.60358928E+05          2.14307250E+05          1.01918344E+05          1.83170146E+04          1.31461547E+04          6.26763731E+03          2.32681683E+03          1.52989785E+03          2.21009049E+02          1.30732364E+02
       9000.0000          1.14147615E+05          3.99506573E+03          2.05896294E+03          1.02948147E+03          1.00000000E+30          2.60833639E+05          2.14940257E+05          1.02246635E+05          1.84795004E+04          1.32654893E+04          6.32469282E+03          2.34885053E+03          1.54439022E+03          2.23183584E+02          1.31998400E+02
       9100.0000          1.14798481E+05          4.03263835E+03          2.07857495E+03          1.03928747E+03          1.00000000E+30          2.61336344E+05          2.15590234E+05          1.02582360E+05          1.86417254E+04          1.33846389E+04          6.38166032E+03          2.37085340E+03          1.55886234E+03          2.25352259E+02          1.33261700E+02
       9200.0000          1.15451920E+05          4.06995397E+03          2.09815814E+03          1.04907907E+03          1.00000000E+30          2.61865632E+05          2.16256345E+05          1.02925156E+05          1.88036935E+04          1.35036062E+04          6.43854105E+03          2.39282590E+03          1.57331438E+03          2.27523632E+02          1.34524983E+02
       9300.0000          1.16107798E+05          4.10742726E+03          2.11771378E+03          1.05885689E+03          1.00000000E+30          2.62420204E+05          2.16937809E+05          1.03274679E+05          1.89603864E+04          1.36223937E+04          6.49533629E+03          2.41476843E+03          1.58774649E+03          2.29691215E+02          1.35786194E+02
       9400.0000          1.16765986E+05          4.14485101E+03          2.13724641E+03          1.06862320E+03          1.00000000E+30          2.62998815E+05          2.17633887E+05          1.03630609E+05          1.91218748E+04          1.37410041E+04          6.55204726E+03          2.43668124E+03          1.60215901E+03          2.31856294E+02          1.37046133E+02
       9500.0000          1.17426363E+05          4.18222605E+03          2.15675762E+03          1.07837881E+03          1.00000000E+30          2.63600319E+05          2.18343887E+05          1.03992638E+05          1.92831181E+04          1.38594400E+04          6.60867519E+03          2.45856468E+03          1.61655241E+03          2.34019059E+02          1.38304634E+02
       9600.0000          1.18088817E+05          4.21955278E+03          2.17624604E+03          1.08812302E+03          1.00000000E+30          2.64223620E+05          2.19067153E+05          1.04360485E+05          1.94441197E+04          1.39777039E+04          6.66522131E+03          2.48041925E+03          1.63092709E+03          2.36177955E+02          1.39561144E+02
       9700.0000          1.18753237E+05          4.25683159E+03          2.19571031E+03          1.09785515E+03          1.00000000E+30          2.64867697E+05          2.19803066E+05          1.04733874E+05          1.96048832E+04          1.40957982E+04          6.72168677E+03          2.50224549E+03          1.64528333E+03          2.38333198E+02          1.40815728E+02
       9800.0000          1.19419524E+05          4.29406304E+03          2.21515012E+03          1.10757506E+03          1.00000000E+30          2.65531583E+05          2.20551052E+05          1.05112557E+05          1.97654121E+04          1.42137254E+04          6.77807272E+03          2.52404388E+03          1.65962134E+03          2.40486832E+02          1.42069099E+02
       9900.0000          1.20087578E+05          4.33124784E+03          2.23456592E+03          1.11728296E+03          1.00000000E+30          2.66214371E+05          2.21310561E+05          1.05496288E+05          1.99257099E+04          1.43314879E+04          6.83438029E+03          2.54581484E+03          1.67384901E+03          2.42639173E+02          1.43320702E+02
      10000.0000          1.20757310E+05          4.36838676E+03          2.25395842E+03          1.12697921E+03          1.00000000E+30          2.66915209E+05          2.22081066E+05          1.05884841E+05          2.00857797E+04          1.44490879E+04          6.89061055E+03          2.56755872E+03          1.68815160E+03          2.44789598E+02          1.44571688E+02
      11000.0000          1.27529764E+05          4.73756954E+03          2.44667325E+03          1.22333662E+03          1.00000000E+30          2.74757781E+05          2.30295074E+05          1.09993433E+05          2.16792427E+04          1.56166210E+04          7.44888320E+03          2.78358105E+03          1.83033241E+03          2.66176515E+02          1.57009004E+02
      12000.0000          1.34300330E+05          5.10273013E+03          2.63744740E+03          1.31872370E+03          1.00000000E+30          2.83736961E+05          2.39201971E+05          1.14405384E+05          2.32526306E+04          1.67746182E+04          8.00251164E+03          2.99735361E+03          1.97094485E+03          2.87363456E+02          1.69324457E+02
      13000.0000          1.41290869E+05          5.46447138E+03          2.82645591E+03          1.41322796E+03          1.00000000E+30          2.93479246E+05          2.48571564E+05          1.19019339E+05          2.48168715E+04          1.79197838E+04          8.55003597E+03          3.20912243E+03          2.11023487E+03          3.08363763E+02          1.81528267E+02
      13480.9990          1.44536258E+05          5.63725821E+03          2.91679762E+03          1.45839881E+03          1.00000000E+30          2.98364154E+05          2.53197838E+05          1.21290619E+05          2.55605950E+04          1.84661000E+04          8.81125764E+03          3.31038325E+03          2.17684226E+03          3.18408289E+02          1.87363085E+02
      13481.0010          1.44536274E+05          5.63725893E+03          2.91679800E+03          1.45839900E+03          4.86595716E+16          2.98364175E+05          2.53197857E+05          1.21290629E+05          2.55605982E+04          1.84661023E+04          8.81125874E+03          3.31038367E+03          2.17684254E+03          3.18408331E+02          1.87363109E+02
      14000.0000          1.48224579E+05          5.82313236E+03          3.01388304E+03          1.50694152E+03          3.60603997E+09          3.03749040E+05          2.58257428E+05          1.23770709E+05          2.63604408E+04          1.90534294E+04          9.09207878E+03          3.41907208E+03          2.24833234E+03          3.29206256E+02          1.93634123E+02
      15000.0000          1.55106906E+05          6.17880000E+03          3.19980779E+03          1.59990390E+03          6.86363115E+08          3.14391305E+05          2.68162669E+05          1.28616717E+05          2.78934548E+04          2.01787412E+04          9.63105594E+03          3.62725876E+03          2.38526968E+03          3.49896158E+02          2.05647364E+02
      16000.0000          1.62075729E+05          6.53172405E+03          3.38434984E+03          1.69217492E+03          3.11547318E+08          3.25300461E+05          2.78221090E+05          1.33528128E+05          2.94168844E+04          2.12964671E+04          1.01644809E+04          3.83395194E+03          2.52122320E+03          3.70447634E+02          2.17576153E+02
      17000.0000          1.69117868E+05          6.88231591E+03          3.56764799E+03          1.78382400E+03          1.85337495E+08          3.36402536E+05          2.88386273E+05          1.38484446E+05          3.09277173E+04          2.24052618E+04          1.06946064E+04          4.03913334E+03          2.65610858E+03          3.90867681E+02          2.29425169E+02
      18000.0000          1.75975198E+05          7.23052205E+03          3.74984637E+03          1.87492319E+03          1.26349166E+08          3.47644478E+05          2.98378512E+05          1.43302436E+05          3.24269294E+04          2.35058236E+04          1.12208143E+04          4.24293647E+03          2.79023886E+03          4.11172909E+02          2.41203412E+02
      19000.0000          1.82905702E+05          7.57673829E+03          3.93088832E+03          1.96544416E+03          9.35811002E+07          3.58987479E+05          3.08677230E+05          1.48317601E+05          3.39191140E+04          2.46006541E+04          1.17442539E+04          4.44556366E+03          2.92343566E+03          4.31367695E+02          2.52914300E+02
      20000.0000          1.89785090E+05          7.92090222E+03          4.11097972E+03          2.05548986E+03          7.33081120E+07          3.69959576E+05          3.18926182E+05          1.53462032E+05          3.54011263E+04          2.56883004E+04          1.22642747E+04          4.64682545E+03          3.05591777E+03          4.51454489E+02          2.64560783E+02
      21000.0000          1.96617295E+05          8.26311083E+03          4.29005819E+03          2.14502909E+03          5.98050448E+07          3.81666546E+05          3.29452377E+05          1.58420128E+05          3.68736519E+04          2.67692010E+04          1.27810852E+04          4.84709383E+03          3.18764333E+03          4.71443857E+02          2.76146820E+02
      22000.0000          2.03514398E+05          8.60358382E+03          4.46822038E+03          2.23411019E+03          5.03172941E+07          3.93308054E+05          3.39911841E+05          1.63500468E+05          3.83408116E+04          2.78437665E+04          1.32948801E+04          5.04639935E+03          3.31876475E+03          4.91347980E+02          2.87680206E+02
      23000.0000          2.10364803E+05          8.94247381E+03          4.64555615E+03          2.32277808E+03          4.33751464E+07          4.04887739E+05          3.50003539E+05          1.68549724E+05          3.97959943E+04          2.89142307E+04          1.38066852E+04          5.24457523E+03          3.44911837E+03          5.11159124E+02          2.99157291E+02
      24000.0000          2.17171476E+05          9.27962566E+03          4.82210726E+03          2.41105363E+03          3.81333834E+07          4.16409191E+05          3.60350754E+05          1.73569853E+05          4.12467301E+04          2.99789806E+04          1.43157690E+04          5.44191624E+03          3.57889880E+03          5.30888719E+02          3.10585166E+02
      25000.0000          2.23937130E+05          9.61523444E+03          4.99789209E+03          2.49894605E+03          3.40751416E+07          4.27875876E+05          3.70642755E+05          1.78562683E+05          4.26899060E+04          3.10383483E+04          1.48222921E+04          5.63831072E+03          3.70812224E+03          5.50525460E+02          3.21959921E+02
      26000.0000          2.30664245E+05          9.94959079E+03          5.17290720E+03          2.58645360E+03          3.08688401E+07          4.39291087E+05          3.81161539E+05          1.83529911E+05          4.41258943E+04          3.20926390E+04          1.53263994E+04          5.83386133E+03          3.83674727E+03          5.70103985E+02          3.33294086E+02
      27000.0000          2.37355090E+05          1.02824186E+04          5.34717789E+03          2.67358894E+03          2.82929612E+07          4.50657916E+05          3.91344629E+05          1.88473106E+05          4.55550495E+04          3.31421125E+04          1.58282146E+04          6.02863544E+03          3.96481723E+03          5.89596106E+02          3.44578282E+02
      28000.0000          2.44106858E+05          1.06139404E+04          5.52087871E+03          2.76043935E+03          2.61945650E+07          4.62332589E+05          4.01747698E+05          1.93516264E+05          4.69810243E+04          3.41869503E+04          1.63278228E+04          6.22263385E+03          4.09246585E+03          6.09051087E+02          3.55834329E+02
      29000.0000          2.50728801E+05          1.09443353E+04          5.69391838E+03          2.84695919E+03          2.44649195E+07          4.73946214E+05          4.11834261E+05          1.98532345E+05          4.83974500E+04          3.52289825E+04          1.68260573E+04          6.41579813E+03          4.21956042E+03          6.28407589E+02          3.67037943E+02
      30000.0000          2.57411642E+05          1.12732953E+04          5.86628833E+03          2.93314416E+03          2.30248824E+07          4.85501798E+05          4.22133426E+05          2.03404366E+05          4.98111693E+04          3.62652190E+04          1.73223103E+04          6.60838883E+03          4.34620218E+03          6.47716618E+02          3.78207916E+02
      31000.0000          2.64061883E+05          1.16013615E+04          6.03801440E+03          3.01900720E+03          2.18156197E+07          4.96668909E+05          4.32382271E+05          2.08372355E+05          5.12159484E+04          3.72989666E+04          1.78158619E+04          6.80019930E+03          4.47235109E+03          6.66962570E+02          3.89338759E+02
      32000.0000          2.70681024E+05          1.19281455E+04          6.20937469E+03          3.10468735E+03          2.07925852E+07          5.08123374E+05          4.42583211E+05          2.13317041E+05          5.26184698E+04          3.83287895E+04          1.83082860E+04          6.99133121E+03          4.59812662E+03          6.86143145E+02          4.00434963E+02
      33000.0000          2.77270466E+05          1.22539745E+04          6.38012079E+03          3.19006039E+03          1.99215294E+07          5.19527758E+05          4.52738511E+05          2.18239522E+05          5.40157001E+04          3.93548972E+04          1.87989410E+04          7.18188558E+03          4.72351312E+03          7.05274908E+02          4.11499011E+02
      34000.0000          2.83831516E+05          1.25787042E+04          6.55030832E+03          3.27515416E+03          1.91757411E+07          5.31197973E+05          4.62850289E+05          2.23140824E+05          5.54078450E+04          4.03773881E+04          1.92878738E+04          7.37183160E+03          4.84846302E+03          7.24351641E+02          4.22529117E+02
      35000.0000          2.90365396E+05          1.29023849E+04          6.71994997E+03          3.35997499E+03          1.85341541E+07          5.42502652E+05          4.72920531E+05          2.28129666E+05          5.67950864E+04          4.13964027E+04          1.97751528E+04          7.56115119E+03          4.97299262E+03          7.43379801E+02          4.33527822E+02
      36000.0000          2.96873249E+05          1.32250112E+04          6.88906500E+03          3.44453250E+03          1.79799445E+07          5.53763941E+05          4.83179397E+05          2.32989350E+05          5.81805639E+04          4.24120573E+04          2.02608307E+04          7.75002660E+03          5.09710871E+03          7.62346924E+02          4.44491620E+02
      37000.0000          3.03439034E+05          1.35470363E+04          7.05791572E+03          3.52895786E+03          1.74995701E+07          5.65282140E+05          4.93167502E+05          2.37830579E+05          5.95585202E+04          4.34260760E+04          2.07456942E+04          7.93827950E+03          5.22105115E+03          7.81269708E+02          4.55431853E+02
      38000.0000          3.09896569E+05          1.38677427E+04          7.22596460E+03          3.61298230E+03          1.70820186E+07          5.76456048E+05          5.03119354E+05          2.42757000E+05          6.09321900E+04          4.44353497E+04          2.12283359E+04          8.12605983E+03          5.34444754E+03          8.00161232E+02          4.66342087E+02
      39000.0000          3.16412126E+05          1.41878665E+04          7.39390543E+03          3.69695271E+03          1.67182487E+07          5.87592132E+05          5.13254078E+05          2.47561589E+05          6.23043912E+04          4.54415659E+04          2.17095215E+04          8.31310703E+03          5.46757139E+03          8.18966510E+02          4.77215097E+02
      40000.0000          3.22823108E+05          1.45070897E+04          7.56133132E+03          3.78066566E+03          1.64008213E+07          5.98975329E+05          5.23349323E+05          2.52449984E+05          6.36695773E+04          4.64464807E+04          2.21900547E+04          8.49980960E+03          5.59044064E+03          8.37752993E+02          4.88070420E+02
      41000.0000          3.29291912E+05          1.48255496E+04          7.72826475E+03          3.86413237E+03          1.61235262E+07          6.10315133E+05          5.33192406E+05          2.57220793E+05          6.50337449E+04          4.74468672E+04          2.26684597E+04          8.68596193E+03          5.71290223E+03          8.56502991E+02          4.98899167E+02
      42000.0000          3.35659688E+05          1.51429192E+04          7.89483436E+03          3.94741718E+03          1.58811779E+07          6.21334847E+05          5.43214523E+05          2.62073845E+05          6.63910627E+04          4.84461986E+04          2.31463365E+04          8.87185393E+03          5.83507501E+03          8.75223661E+02          5.09708259E+02
      43000.0000          3.42084858E+05          1.54600464E+04          8.06085964E+03          4.03042982E+03          1.56694073E+07          6.32594854E+05          5.53201057E+05          2.66909724E+05          6.77475123E+04          4.94411344E+04          2.36228887E+04          9.05718887E+03          5.95692368E+03          8.93877474E+02          5.20482205E+02
      44000.0000          3.48489001E+05          1.57761489E+04          8.22679376E+03          4.11339688E+03          1.54845105E+07          6.43815713E+05          5.62947336E+05          2.71728988E+05          6.90976734E+04          5.04349922E+04          2.40974023E+04          9.24187614E+03          6.07862081E+03          9.12524033E+02          5.31246173E+02
      45000.0000          3.54796752E+05          1.60912474E+04          8.39208108E+03          4.19604054E+03          1.53233372E+07          6.54998693E+05          5.72868039E+05          2.76437593E+05          7.04467441E+04          5.14265653E+04          2.45715932E+04          9.42645390E+03          6.19982848E+03          9.31082107E+02          5.41965741E+02
      46000.0000          3.61161337E+05          1.64060799E+04          8.55719358E+03          4.27859679E+03          1.51831889E+07          6.66145003E+05          5.82756504E+05          2.81226078E+05          7.17925213E+04          5.24153082E+04          2.50444088E+04          9.61031345E+03          6.32096269E+03          9.49612987E+02          5.52669801E+02
      47000.0000          3.67506762E+05          1.67201574E+04          8.72192657E+03          4.36096328E+03          1.50617480E+07          6.76994467E+05          5.92613732E+05          2.85999480E+05          7.31349230E+04          5.34020442E+04          2.55162859E+04          9.79400147E+03          6.44170798E+03          9.68131991E+02          5.63359399E+02
      48000.0000          3.73833591E+05          1.70330115E+04          8.88611177E+03          4.44305589E+03          1.49570065E+07          6.88073589E+05          6.02440677E+05          2.90758259E+05          7.44741358E+04          5.43845984E+04          2.59869973E+04          9.97721848E+03          6.56207733E+03          9.86622321E+02          5.74025341E+02
      49000.0000          3.80142357E+05          1.73457384E+04          9.05029000E+03          4.52514500E+03          1.48672288E+07          6.99119367E+05          6.12238251E+05          2.95502851E+05          7.58101443E+04          5.53664188E+04          2.64557408E+04          1.01598728E+04          6.68239776E+03          1.00507219E+03          5.84673664E+02
      50000.0000          3.86433565E+05          1.76577841E+04          9.21403781E+03          4.60701890E+03          1.47908987E+07          7.10132804E+05          6.22007323E+05          3.00233676E+05          7.71429912E+04          5.63460491E+04          2.69242255E+04          1.03422314E+04          6.80242460E+03          1.02346902E+03          5.95293879E+02
