#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
       5300.0000          1.00537391E+06          1.51305644E+07          8.69524246E+07          4.52652432E+07          1.25289394E+08          8.56291195E+08          4.48657157E+08          1.73115884E+06          2.97869942E+07          5.14023593E+08          2.63892129E+08          3.83675376E+06          6.40151559E+07          8.97851642E+08          4.62201018E+08          9.70438856E+05          1.58489489E+07          1.85011487E+08          9.52845974E+07          2.17896843E+06          2.92725523E+07          2.77411086E+05
       5400.0000          1.05011371E+06          1.59111188E+07          9.27211160E+07          4.83362799E+07          1.31085509E+08          9.10996866E+08          4.77828299E+08          1.82443140E+06          3.13933225E+07          5.51526496E+08          2.83172360E+08          4.04194134E+06          6.73034414E+07          9.61872317E+08          4.95546503E+08          1.02291209E+06          1.66439316E+07          1.98217729E+08          1.02151111E+08          2.29644683E+06          3.09107790E+07          2.91682999E+05
       5500.0000          1.10515748E+06          1.66250415E+07          9.84313050E+07          5.15772806E+07          1.37127630E+08          9.74540925E+08          5.07086828E+08          1.92318814E+06          3.30652961E+07          5.90892254E+08          3.03812736E+08          4.25548704E+06          7.07437771E+07          1.02961354E+09          5.30827841E+08          1.07773950E+06          1.74180112E+07          2.11772985E+08          1.09468279E+08          2.43834279E+06          3.26259710E+07          3.07510891E+05
       5600.0000          1.15692594E+06          1.74893236E+07          1.04858178E+08          5.50090264E+07          1.43497898E+08          1.03592349E+09          5.39986995E+08          2.02480150E+06          3.47412670E+07          6.32708051E+08          3.25313729E+08          4.48155350E+06          7.43528017E+07          1.10085907E+09          5.68225861E+08          1.13203280E+06          1.83461591E+07          2.25787721E+08          1.16947763E+08          2.57453442E+06          3.45446292E+07          3.23224058E+05
       5700.0000          1.20945618E+06          1.82094665E+07          1.11634306E+08          5.84847397E+07          1.49912782E+08          1.09578397E+09          5.74785146E+08          2.13115657E+06          3.64942689E+07          6.74570182E+08          3.47624093E+08          4.71074903E+06          7.80108083E+07          1.17617554E+09          6.08037105E+08          1.18889192E+06          1.92306988E+07          2.40868803E+08          1.24388039E+08          2.70631680E+06          3.63734816E+07          3.39212328E+05
       5800.0000          1.27182764E+06          1.90325208E+07          1.18525879E+08          6.21333872E+07          1.57260159E+08          1.16266926E+09          6.10191717E+08          2.24211178E+06          3.83244910E+07          7.19784707E+08          3.71259032E+08          4.94457899E+06          8.21703254E+07          1.25586210E+09          6.48527398E+08          1.24874021E+06          2.01304104E+07          2.56739970E+08          1.32590399E+08          2.86488349E+06          3.82254262E+07          3.56853592E+05
       5900.0000          1.33024373E+06          1.98831781E+07          1.25781310E+08          6.60325174E+07          1.63826784E+08          1.23207719E+09          6.47249158E+08          2.35787791E+06          4.01832246E+07          7.67688065E+08          3.95910588E+08          5.19172111E+06          8.59666890E+07          1.34046531E+09          6.88645349E+08          1.30934126E+06          2.10926772E+07          2.73488182E+08          1.41154296E+08          3.01542957E+06          4.02147285E+07          3.74356853E+05
       6000.0000          1.38837900E+06          2.07222756E+07          1.33467207E+08          7.00320341E+07          1.71026137E+08          1.30562711E+09          6.84902423E+08          2.47313457E+06          4.22717666E+07          8.18487673E+08          4.22058847E+08          5.44753691E+06          9.00423997E+07          1.42616440E+09          7.33043864E+08          1.37845100E+06          2.20852776E+07          2.91158998E+08          1.51020262E+08          3.17055503E+06          4.23985210E+07          3.92699771E+05
       6100.0000          1.44989325E+06          2.16997201E+07          1.41357212E+08          7.41345231E+07          1.78412543E+08          1.38253509E+09          7.23867442E+08          2.59310154E+06          4.42087049E+07          8.71035846E+08          4.48154289E+08          5.71321187E+06          9.42390785E+07          1.51128049E+09          7.79371586E+08          1.44122807E+06          2.31134056E+07          3.09852725E+08          1.60499870E+08          3.33365521E+06          4.44918021E+07          4.11131449E+05
       6200.0000          1.51993017E+06          2.25768040E+07          1.49498391E+08          7.85116608E+07          1.86859053E+08          1.46295237E+09          7.69700276E+08          2.73191992E+06          4.62702306E+07          9.25577325E+08          4.79204264E+08          5.98838624E+06          9.86020146E+07          1.61271685E+09          8.32435937E+08          1.50841356E+06          2.42604290E+07          3.28741128E+08          1.70309976E+08          3.50379637E+06          4.66647495E+07          4.31281873E+05
       6300.0000          1.58476231E+06          2.35116043E+07          1.58118191E+08          8.30586361E+07          1.94131512E+08          1.54708701E+09          8.13356552E+08          2.85340495E+06          4.83930796E+07          9.82970810E+08          5.08732389E+08          6.29300828E+06          1.03122556E+08          1.71191814E+09          8.83454194E+08          1.57789131E+06          2.52943628E+07          3.48561756E+08          1.80015699E+08          3.68075450E+06          4.90019913E+07          4.51026513E+05
       6400.0000          1.64848158E+06          2.44498449E+07          1.67114510E+08          8.78407802E+07          2.01755766E+08          1.64232294E+09          8.58903723E+08          2.97839219E+06          5.05994597E+07          1.04991813E+09          5.37568754E+08          6.57298249E+06          1.08198289E+08          1.81359531E+09          9.36358659E+08          1.65651849E+06          2.63786384E+07          3.69732225E+08          1.90960957E+08          3.88007966E+06          5.13076990E+07          4.71767744E+05
       6500.0000          1.72261950E+06          2.55303195E+07          1.76527391E+08          9.28672850E+07          2.09863901E+08          1.73032296E+09          9.03854767E+08          3.12944911E+06          5.28830192E+07          1.11195016E+09          5.69963813E+08          6.86592078E+06          1.12751152E+08          1.92069178E+09          9.92389954E+08          1.73008068E+06          2.75231538E+07          3.91432545E+08          2.03367274E+08          4.06001266E+06          5.36688379E+07          4.93470028E+05
       6600.0000          1.79173212E+06          2.64840276E+07          1.86369496E+08          9.78911132E+07          2.18011751E+08          1.81619089E+09          9.57355545E+08          3.26632836E+06          5.54165366E+07          1.17297123E+09          6.07068395E+08          7.17471869E+06          1.17496112E+08          2.03203396E+09          1.04827197E+09          1.80236404E+06          2.88061133E+07          4.13707498E+08          2.14966280E+08          4.24841009E+06          5.61928380E+07          5.14545129E+05
       6700.0000          1.86402239E+06          2.75321418E+07          1.97535330E+08          1.03170065E+08          2.27233203E+08          1.92040233E+09          1.00744467E+09          3.40953234E+06          5.77187859E+07          1.24260703E+09          6.41917611E+08          7.48667622E+06          1.22519115E+08          2.14959825E+09          1.11391135E+09          1.88673696E+06          2.99730957E+07          4.38109346E+08          2.26250450E+08          4.44857621E+06          5.89727359E+07          5.37237893E+05
       6800.0000          1.94512612E+06          2.86074870E+07          2.07744742E+08          1.08760621E+08          2.35546356E+08          2.02020122E+09          1.05989180E+09          3.55954073E+06          6.01309899E+07          1.32149296E+09          6.78628291E+08          7.83932260E+06          1.27578254E+08          2.27317810E+09          1.17625196E+09          1.96548640E+06          3.11603740E+07          4.62519780E+08          2.38952449E+08          4.65083542E+06          6.15813577E+07          5.60628502E+05
       6900.0000          2.01734195E+06          2.98072297E+07          2.18413537E+08          1.14458855E+08          2.44574324E+08          2.12213446E+09          1.11568768E+09          3.71521426E+06          6.26719331E+07          1.39476544E+09          7.16851154E+08          8.16092765E+06          1.33371992E+08          2.40301693E+09          1.24163525E+09          2.04766000E+06          3.25646842E+07          4.87776013E+08          2.53368832E+08          4.88435519E+06          6.42243684E+07          5.84152655E+05
       7000.0000          2.10437667E+06          3.08643253E+07          2.29831898E+08          1.20343596E+08          2.54578239E+08          2.23033174E+09          1.17239915E+09          3.87609692E+06          6.55052727E+07          1.46675755E+09          7.57219037E+08          8.50285609E+06          1.38549149E+08          2.53338669E+09          1.31138909E+09          2.14115924E+06          3.38559252E+07          5.14416673E+08          2.66240392E+08          5.09281999E+06          6.70024137E+07          6.09649963E+05
       7100.0000          2.17785347E+06          3.21518530E+07          2.41414672E+08          1.27043165E+08          2.63938532E+08          2.34287299E+09          1.23070139E+09          4.05282319E+06          6.81005027E+07          1.55375395E+09          7.99595088E+08          8.89270086E+06          1.44093265E+08          2.67068887E+09          1.38255493E+09          2.22353200E+06          3.51810787E+07          5.42345184E+08          2.81824313E+08          5.32155653E+06          7.01281556E+07          6.34176816E+05
       7200.0000          2.26909392E+06          3.32522852E+07          2.53283841E+08          1.33425554E+08          2.73653885E+08          2.47033950E+09          1.29820723E+09          4.21549104E+06          7.07416299E+07          1.63754973E+09          8.44008020E+08          9.24822735E+06          1.50468364E+08          2.81573418E+09          1.45573227E+09          2.32474724E+06          3.65630711E+07          5.71573427E+08          2.96641510E+08          5.55857587E+06          7.30633779E+07          6.61274026E+05
       7300.0000          2.35427460E+06          3.44425418E+07          2.67278650E+08          1.40051273E+08          2.84666790E+08          2.58285379E+09          1.36178650E+09          4.38593345E+06          7.38437920E+07          1.72343704E+09          8.88717840E+08          9.62124382E+06          1.56187076E+08          2.96390969E+09          1.54200856E+09          2.40811614E+06          3.79934471E+07          6.00952153E+08          3.11976102E+08          5.79101738E+06          7.61313132E+07          6.86741479E+05
       7400.0000          2.44203272E+06          3.58084334E+07          2.79969193E+08          1.47001190E+08          2.94153221E+08          2.70994347E+09          1.42740779E+09          4.56477200E+06          7.66845563E+07          1.81699545E+09          9.40825997E+08          1.00087691E+07          1.62191843E+08          3.13380093E+09          1.62087591E+09          2.51514907E+06          3.95922465E+07          6.35129886E+08          3.28158969E+08          6.06525299E+06          7.93023327E+07          7.15330517E+05
       7500.0000          2.53296532E+06          3.69960690E+07          2.93129624E+08          1.54256161E+08          3.04196618E+08          2.85039442E+09          1.49632760E+09          4.76186640E+06          7.96063877E+07          1.91479151E+09          9.85694192E+08          1.04458633E+07          1.68430747E+08          3.28152626E+09          1.70255420E+09          2.60790928E+06          4.10109806E+07          6.64521110E+08          3.45096170E+08          6.30501508E+06          8.25286856E+07          7.43139672E+05
       7600.0000          2.63518921E+06          3.82147455E+07          3.07074100E+08          1.62518043E+08          3.14820378E+08          2.98178135E+09          1.56831265E+09          4.94479865E+06          8.26627682E+07          2.01190343E+09          1.04053692E+09          1.08287285E+07          1.75511106E+08          3.46241822E+09          1.78913501E+09          2.70548463E+06          4.25016663E+07          7.00380232E+08          3.62766378E+08          6.56094125E+06          8.60812190E+07          7.72049698E+05
       7700.0000          2.72470684E+06          3.96449166E+07          3.21662025E+08          1.69871833E+08          3.26410118E+08          3.11903230E+09          1.64003482E+09          5.13136208E+06          8.58261178E+07          2.11308022E+09          1.09296015E+09          1.12342242E+07          1.81639511E+08          3.63306761E+09          1.88000771E+09          2.80824746E+06          4.40723999E+07          7.34620705E+08          3.82631196E+08          6.82888564E+06          8.93864092E+07          8.00733936E+05
       7800.0000          2.81906153E+06          4.09814899E+07          3.36830318E+08          1.77604372E+08          3.37090981E+08          3.26409776E+09          1.72347911E+09          5.34678763E+06          8.92824609E+07          2.22980278E+09          1.14676526E+09          1.16631525E+07          1.88118496E+08          3.81035383E+09          1.97498804E+09          2.92239718E+06          4.57998620E+07          7.69723400E+08          4.00771952E+08          7.12659787E+06          9.27890034E+07          8.32039953E+05
       7900.0000          2.91861427E+06          4.23575341E+07          3.52570939E+08          1.85859486E+08          3.49498802E+08          3.41127725E+09          1.79964448E+09          5.54153472E+06          9.24298097E+07          2.33841919E+09          1.20509391E+09          1.21332457E+07          1.94983052E+08          4.01686503E+09          2.08326799E+09          3.03005270E+06          4.73903614E+07          8.07864906E+08          4.19845146E+08          7.40935356E+06          9.66551114E+07          8.62790268E+05
       8000.0000          3.02749847E+06          4.38973663E+07          3.69957517E+08          1.94219791E+08          3.60293051E+08          3.56264706E+09          1.88116482E+09          5.77471953E+06          9.61404409E+07          2.45297975E+09          1.26583041E+09          1.25676619E+07          2.02536300E+08          4.20700751E+09          2.18006980E+09          3.14179802E+06          4.90193520E+07          8.50944991E+08          4.40139669E+08          7.68732599E+06          1.00120374E+08          8.95491584E+05
       8100.0000          3.12795919E+06          4.53306003E+07          3.86146104E+08          2.03858280E+08          3.73340754E+08          3.73297404E+09          1.96361076E+09          5.97425259E+06          9.94375400E+07          2.56719459E+09          1.32639703E+09          1.30768514E+07          2.09466771E+08          4.40763936E+09          2.28180110E+09          3.26834640E+06          5.08659844E+07          8.89841258E+08          4.60744182E+08          8.01461226E+06          1.04225337E+08          9.28946032E+05
       8200.0000          3.24506227E+06          4.69912212E+07          4.03055418E+08          2.12517189E+08          3.85234658E+08          3.89460785E+09          2.05914314E+09          6.18876853E+06          1.02968242E+08          2.69867408E+09          1.39666439E+09          1.35174405E+07          2.17610324E+08          4.61790069E+09          2.39058146E+09          3.37825493E+06          5.25956651E+07          9.29965764E+08          4.84455287E+08          8.30721613E+06          1.08084983E+08          9.62141277E+05
       8300.0000          3.34654342E+06          4.83675768E+07          4.22658623E+08          2.21718049E+08          3.97406720E+08          4.06224035E+09          2.14425436E+09          6.43322442E+06          1.06922286E+08          2.82393205E+09          1.46033241E+09          1.40589481E+07          2.24616937E+08          4.82642423E+09          2.50087579E+09          3.49402997E+06          5.45869186E+07          9.72565693E+08          5.05905806E+08          8.62084586E+06          1.12503934E+08          9.95984452E+05
       8400.0000          3.45694757E+06          4.98467669E+07          4.39765019E+08          2.32390564E+08          4.10078046E+08          4.25254366E+09          2.23557164E+09          6.65816338E+06          1.10472362E+08          2.95502898E+09          1.52815825E+09          1.45263782E+07          2.33240550E+08          5.07397286E+09          2.62906829E+09          3.61657499E+06          5.63596577E+07          1.01716817E+09          5.28551156E+08          8.97279892E+06          1.16402334E+08          1.03078390E+06
       8500.0000          3.58112328E+06          5.15472161E+07          4.61249979E+08          2.42029799E+08          4.24042301E+08          4.43037337E+09          2.34139433E+09          6.89301231E+06          1.14720177E+08          3.10550581E+09          1.59932932E+09          1.50169144E+07          2.40818415E+08          5.29526262E+09          2.74351987E+09          3.75162404E+06          5.82338192E+07          1.06354931E+09          5.55069767E+08          9.28946354E+06          1.20396609E+08          1.06791007E+06
       8600.0000          3.69511753E+06          5.31174267E+07          4.78598973E+08          2.52263674E+08          4.38991124E+08          4.61660796E+09          2.43690114E+09          7.15876662E+06          1.18296529E+08          3.23925357E+09          1.67345270E+09          1.55840207E+07          2.48654504E+08          5.53373823E+09          2.87024414E+09          3.87540348E+06          6.03324625E+07          1.11468300E+09          5.78815964E+08          9.67019056E+06          1.25071031E+08          1.10518868E+06
       8700.0000          3.81367013E+06          5.49271250E+07          4.97855799E+08          2.62964694E+08          4.51064114E+08          4.81042575E+09          2.53780759E+09          7.38805235E+06          1.22193005E+08          3.40584825E+09          1.75042861E+09          1.60997491E+07          2.57774002E+08          5.77485506E+09          2.99538097E+09          4.02077415E+06          6.22870586E+07          1.16180105E+09          6.04136333E+08          9.99019049E+06          1.29329156E+08          1.14277649E+06
       8800.0000          3.94760921E+06          5.64851475E+07          5.20638036E+08          2.74068184E+08          4.64125590E+08          5.00319043E+09          2.64317109E+09          7.67024640E+06          1.26647580E+08          3.54223942E+09          1.83538010E+09          1.66419000E+07          2.65986966E+08          6.05785412E+09          3.14335981E+09          4.14576553E+06          6.45464608E+07          1.21828983E+09          6.30690042E+08          1.03468868E+07          1.34163193E+08          1.18208469E+06
       8900.0000          4.06304465E+06          5.83940719E+07          5.40909608E+08          2.86235310E+08          4.79285445E+08          5.22500358E+09          2.76250655E+09          7.91055877E+06          1.30672288E+08          3.69936872E+09          1.91447760E+09          1.72450360E+07          2.74581976E+08          6.30644854E+09          3.27365846E+09          4.29961627E+06          6.64278815E+07          1.26809550E+09          6.58302297E+08          1.07150890E+07          1.38774488E+08          1.22151857E+06
       9000.0000          4.18601671E+06          5.99538036E+07          5.65391355E+08          2.97459133E+08          4.93193209E+08          5.42830895E+09          2.86717099E+09          8.17182089E+06          1.35374919E+08          3.86381252E+09          1.99736228E+09          1.78111911E+07          2.84347001E+08          6.58195824E+09          3.41326078E+09          4.43045112E+06          6.88033999E+07          1.32189315E+09          6.88650536E+08          1.10941130E+07          1.43362961E+08          1.26031547E+06
       9100.0000          4.32438937E+06          6.17042002E+07          5.87014749E+08          3.10760918E+08          5.09233273E+08          5.64464797E+09          2.97893348E+09          8.46748128E+06          1.39598143E+08          4.02558498E+09          2.09277273E+09          1.84632601E+07          2.92683804E+08          6.86777500E+09          3.55995931E+09          4.59375830E+06          7.07732579E+07          1.37623397E+09          7.16593114E+08          1.15121489E+07          1.48350098E+08          1.30482173E+06
       9200.0000          4.47222285E+06          6.36719768E+07          6.09974444E+08          3.22588730E+08          5.23013695E+08          5.86321830E+09          3.10691235E+09          8.72885552E+06          1.44026022E+08          4.21617926E+09          2.17679447E+09          1.90111795E+07          3.02951321E+08          7.14908382E+09          3.72330750E+09          4.72656784E+06          7.29335126E+07          1.43960671E+09          7.49873681E+08          1.18842683E+07          1.53534488E+08          1.34601943E+06
       9300.0000          4.59011836E+06          6.54690865E+07          6.33983462E+08          3.35300748E+08          5.39836309E+08          6.11180788E+09          3.22692210E+09          9.04329525E+06          1.49034166E+08          4.38480741E+09          2.28111408E+09          1.95982618E+07          3.11703815E+08          7.47873075E+09          3.87058919E+09          4.87202111E+06          7.53867118E+07          1.49553033E+09          7.79435735E+08          1.23292068E+07          1.58395295E+08          1.38794098E+06
       9400.0000          4.74288440E+06          6.73518772E+07          6.58894524E+08          3.48138394E+08          5.53689113E+08          6.33685931E+09          3.34794042E+09          9.30730134E+06          1.53333578E+08          4.56581844E+09          2.36697256E+09          2.02711168E+07          3.21222252E+08          7.77202657E+09          4.04234862E+09          5.03823503E+06          7.75379658E+07          1.55747722E+09          8.11298836E+08          1.27137409E+07          1.64063963E+08          1.43313199E+06
       9500.0000          4.86443462E+06          6.94053707E+07          6.86518169E+08          3.62818416E+08          5.71019671E+08          6.60599117E+09          3.48879694E+09          9.60490977E+06          1.58581314E+08          4.77138812E+09          2.46585921E+09          2.08953468E+07          3.31840513E+08          8.12724239E+09          4.20387909E+09          5.19052196E+06          8.01226259E+07          1.62796556E+09          8.43525510E+08          1.31778066E+07          1.69062420E+08          1.47625452E+06
       9600.0000          5.01901496E+06          7.15880202E+07          7.11527194E+08          3.76031360E+08          5.86420857E+08          6.84021370E+09          3.61292514E+09          9.93537629E+06          1.63122074E+08          4.96344215E+09          2.56888495E+09          2.16140155E+07          3.41347591E+08          8.44071293E+09          4.37401045E+09          5.34990747E+06          8.22979155E+07          1.68937554E+09          8.80372856E+08          1.35870300E+07          1.75044776E+08          1.52339409E+06
       9700.0000          5.18374215E+06          7.33726475E+07          7.37917956E+08          3.91828689E+08          6.02434626E+08          7.13109769E+09          3.76354622E+09          1.02247299E+07          1.68050750E+08          5.16474681E+09          2.68495421E+09          2.22363637E+07          3.52535761E+08          8.77368937E+09          4.56330090E+09          5.52569387E+06          8.49728274E+07          1.75357363E+09          9.13667007E+08          1.40228631E+07          1.80062220E+08          1.57172255E+06
       9800.0000          5.31804640E+06          7.56264288E+07          7.67741350E+08          4.05648850E+08          6.20385749E+08          7.37090454E+09          3.89629569E+09          1.05719259E+07          1.73452389E+08          5.37420272E+09          2.78715467E+09          2.28792270E+07          3.62197122E+08          9.12221451E+09          4.73571534E+09          5.71342467E+06          8.73409133E+07          1.82911649E+09          9.50245291E+08          1.45074684E+07          1.86309485E+08          1.62049388E+06
       9900.0000          5.48865326E+06          7.75221346E+07          7.94281594E+08          4.22641047E+08          6.37018185E+08          7.63294753E+09          4.05866633E+09          1.08726115E+07          1.79212809E+08          5.61003801E+09          2.91379626E+09          2.36218007E+07          3.73783089E+08          9.48430544E+09          4.94001190E+09          5.86517182E+06          9.01530870E+07          1.89745271E+09          9.90847365E+08          1.49622808E+07          1.91490297E+08          1.66877511E+06
      10000.0000          5.62912733E+06          7.98249230E+07          8.26047478E+08          4.36954560E+08          6.55893072E+08          7.93622880E+09          4.19599822E+09          1.12302390E+07          1.84059314E+08          5.82033727E+09          3.01893628E+09          2.44141937E+07          3.86134773E+08          9.88834156E+09          5.11866947E+09          6.06075744E+06          9.25897762E+07          1.96981485E+09          1.02730121E+09          1.54810980E+07          1.97944045E+08          1.72023917E+06
      11000.0000          7.37529057E+06          1.03404593E+08          1.17006809E+09          6.19163551E+08          8.47137717E+08          1.12051557E+10          5.94537655E+09          1.49785727E+07          2.43967442E+08          8.43172059E+09          4.38634313E+09          3.25028109E+07          5.08069632E+08          1.42416886E+10          7.42829102E+09          8.02386157E+06          1.21960297E+08          2.83328937E+09          1.48570664E+09          2.08694848E+07          2.64879972E+08          2.27863490E+06
      12000.0000          9.47784606E+06          1.31614164E+08          1.61023476E+09          8.55212198E+08          1.07816029E+09          1.53440471E+10          8.16022440E+09          1.95221130E+07          3.15899508E+08          1.18667774E+10          6.17153008E+09          4.20551078E+07          6.58273806E+08          1.99696076E+10          1.04916430E+10          1.03781778E+07          1.57307032E+08          3.96027769E+09          2.07315874E+09          2.74195369E+07          3.46892025E+08          2.95078940E+06
      13000.0000          1.18783744E+07          1.64176407E+08          2.15686240E+09          1.15181694E+09          1.34318975E+09          2.05294603E+10          1.09752869E+10          2.48634758E+07          4.01424456E+08          1.62957506E+10          8.49590235E+09          5.36684734E+07          8.32434982E+08          2.73297009E+10          1.42866852E+10          1.31905244E+07          1.98290191E+08          5.39948152E+09          2.83669529E+09          3.54193911E+07          4.44576077E+08          3.74251936E+06
      14000.0000          1.46950702E+07          2.01861344E+08          2.83699042E+09          1.51759298E+09          1.65128294E+09          2.70458467E+10          1.44485983E+10          3.11712987E+07          5.01705805E+08          2.18275944E+10          1.14117754E+10          6.71975146E+07          1.03748921E+09          3.64960088E+10          1.91583849E+10          1.64940745E+07          2.47275945E+08          7.21063111E+09          3.77523584E+09          4.46750748E+07          5.59316597E+08          4.67056766E+06
      15000.0000          1.79860528E+07          2.44566715E+08          3.66683118E+09          1.97179712E+09          2.00724363E+09          3.48037015E+10          1.87436640E+10          3.85922819E+07          6.17784051E+08          2.86686270E+10          1.50027643E+10          8.28689124E+07          1.27768288E+09          4.80039365E+10          2.51496976E+10          2.03004081E+07          3.03324870E+08          9.40821133E+09          4.96354006E+09          5.58349618E+07          6.92973429E+08          5.75347745E+06
      16000.0000          2.17746111E+07          2.94573215E+08          4.66644628E+09          2.51320152E+09          2.41053836E+09          4.42585165E+10          2.38559176E+10          4.71452525E+07          7.52209742E+08          3.70837671E+10          1.94183652E+10          1.00820866E+08          1.54753140E+09          6.19110547E+10          3.25443996E+10          2.47140639E+07          3.66540119E+08          1.21086846E+10          6.38363170E+09          6.86361381E+07          8.47463885E+08          7.00173558E+06
      17000.0000          2.59006647E+07          3.50066929E+08          5.85449301E+09          3.16512825E+09          2.85535529E+09          5.55391108E+10          3.00050949E+10          5.70091661E+07          9.06002685E+08          4.72310550E+10          2.48293596E+10          1.21577217E+08          1.85960821E+09          7.84445761E+10          4.12161126E+10          2.98740380E+07          4.39161270E+08          1.53466622E+10          8.11492193E+09          8.33670846E+07          1.02874711E+09          8.41986818E+06
      18000.0000          3.07480742E+07          4.11721937E+08          7.27349673E+09          3.92332813E+09          3.35897151E+09          6.86744799E+10          3.71482227E+10          6.77264415E+07          1.07923050E+09          5.93001561E+10          3.10963746E+10          1.45005411E+08          2.21219282E+09          9.84266417E+10          5.18503145E+10          3.54106315E+07          5.22036929E+08          1.92467869E+10          1.01486656E+10          9.98331515E+07          1.22742062E+09          1.00061019E+07
      19000.0000          3.61066438E+07          4.81327978E+08          8.90907332E+09          4.80110033E+09          3.93403963E+09          8.43077619E+10          4.54085243E+10          8.03828998E+07          1.27626876E+09          7.35091260E+10          3.86769363E+10          1.71099569E+08          2.60580302E+09          1.21729329E+11          6.44507486E+10          4.17564699E+07          6.13686406E+08          2.37559764E+10          1.26461586E+10          1.18934982E+08          1.45580339E+09          1.18075845E+07
      20000.0000          4.19482223E+07          5.56866851E+08          1.08471490E+10          5.83853961E+09          4.56451323E+09          1.02188197E+11          5.53485411E+10          9.41555959E+07          1.49126431E+09          9.02442816E+10          4.74818582E+10          2.00800157E+08          3.04341817E+09          1.49070669E+11          7.88117570E+10          4.89790458E+07          7.15970848E+08          2.91025143E+10          1.54416918E+10          1.40770540E+08          1.71388647E+09          1.38128216E+07
      21000.0000          4.85784549E+07          6.42268601E+08          1.30473061E+10          7.06544381E+09          5.27042058E+09          1.22720647E+11          6.65853353E+10          1.10201735E+08          1.74258800E+09          1.09906220E+11          5.77513676E+10          2.33511408E+08          3.54280304E+09          1.81189451E+11          9.58101660E+10          5.70632393E+07          8.31072207E+08          3.52396056E+10          1.87567498E+10          1.64131225E+08          1.99648243E+09          1.60690411E+07
      22000.0000          5.58964340E+07          7.33682212E+08          1.54976595E+10          8.45908860E+09          6.01840475E+09          1.46375757E+11          7.95587467E+10          1.27029442E+08          2.00431037E+09          1.32104448E+11          6.96611285E+10          2.70696126E+08          4.08401327E+09          2.17606078E+11          1.15475521E+11          6.56024372E+07          9.56966554E+08          4.22675196E+10          2.25408916E+10          1.90963578E+08          2.32204681E+09          1.85218005E+07
      23000.0000          6.37150386E+07          8.37998916E+08          1.83921991E+10          1.00129059E+10          6.82847669E+09          1.73047258E+11          9.42072344E+10          1.45725123E+08          2.29542255E+09          1.57665331E+11          8.32880228E+10          3.10259302E+08          4.68659296E+09          2.59437336E+11          1.38170301E+11          7.52715615E+07          1.09577228E+09          5.03926296E+10          2.68622008E+10          2.20652511E+08          2.66917377E+09          2.12176142E+07
      24000.0000          7.23775758E+07          9.46299201E+08          2.16770288E+10          1.17720913E+10          7.75162722E+09          2.03145922E+11          1.10849684E+11          1.66709591E+08          2.63067009E+09          1.87092853E+11          9.88145511E+10          3.53930857E+08          5.33306950E+09          3.07689304E+11          1.63678457E+11          8.59086957E+07          1.24938491E+09          5.97100971E+10          3.18437422E+10          2.53183819E+08          3.05770697E+09          2.41960310E+07
      25000.0000          8.19482767E+07          1.06656230E+09          2.52286289E+10          1.37609180E+10          8.71386408E+09          2.37498789E+11          1.30004833E+11          1.89563350E+08          2.98713843E+09          2.21040422E+11          1.16998598E+11          4.03899297E+08          6.04681793E+09          3.62603864E+11          1.92665116E+11          9.77101298E+07          1.41384474E+09          7.00710297E+10          3.75614065E+10          2.90440675E+08          3.47448758E+09          2.74989042E+07
      26000.0000          9.23574163E+07          1.19699134E+09          2.93388969E+10          1.60275064E+10          9.82017936E+09          2.77003999E+11          1.50649289E+11          2.14707204E+08          3.36722445E+09          2.57253509E+11          1.36615167E+11          4.56453091E+08          6.83174897E+09          4.24934278E+11          2.25885111E+11          1.10169293E+08          1.60335168E+09          8.18087328E+10          4.37739965E+10          3.29692867E+08          3.94147205E+09          3.10523527E+07
      27000.0000          1.03365873E+08          1.33894118E+09          3.38449959E+10          1.85298120E+10          1.09667058E+10          3.18285015E+11          1.74850703E+11          2.41940745E+08          3.78582076E+09          3.01090565E+11          1.59238694E+11          5.12156543E+08          7.68356567E+09          4.91964377E+11          2.63378792E+11          1.24317337E+08          1.79154083E+09          9.52580892E+10          5.09082184E+10          3.71408833E+08          4.45044280E+09          3.49044008E+07
      28000.0000          1.15059537E+08          1.49990771E+09          3.89533888E+10          2.13342313E+10          1.22034787E+10          3.65239572E+11          2.00450684E+11          2.71513458E+08          4.24228616E+09          3.48403962E+11          1.84700112E+11          5.73581862E+08          8.63345683E+09          5.67834865E+11          3.04016218E+11          1.39081581E+08          2.01532185E+09          1.10174880E+11          5.89616755E+10          4.18607210E+08          4.99545947E+09          3.90430305E+07
      29000.0000          1.28289282E+08          1.65427639E+09          4.46516599E+10          2.44892570E+10          1.35607676E+10          4.17558709E+11          2.29556072E+11          3.03041643E+08          4.73517280E+09          4.00501852E+11          2.12822882E+11          6.40463912E+08          9.60855811E+09          6.54411684E+11          3.50049296E+11          1.55220587E+08          2.23264341E+09          1.26395435E+11          6.77542735E+10          4.68704146E+08          5.59139177E+09          4.35604798E+07
