#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
         52.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.83842822E+02          4.35179454E+01          2.08841219E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.15277321E+00          5.49959452E+00
         53.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.33205193E+02          4.22340807E+01          2.02795643E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.84224872E+00          5.32036191E+00
         53.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89952244E+02          4.10421963E+01          1.97181163E+01          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54793671E+00          5.15176421E+00
         54.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89910991E+02          4.10410468E+01          1.97175746E+01          1.00000000E+30          1.00000000E+30          1.80074466E+09          9.00372328E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54765022E+00          5.15160046E+00
         54.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.89871322E+02          4.10398973E+01          1.97170330E+01          1.00000000E+30          1.00000000E+30          1.80086066E+09          9.00430329E+08          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.54736375E+00          5.15143694E+00
         55.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.52564906E+02          3.99308185E+01          1.91944375E+01          1.00000000E+30          1.00000000E+30          1.03887449E+05          5.19437247E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.26941012E+00          4.99231545E+00
         56.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20063087E+02          3.88963176E+01          1.87068375E+01          1.00000000E+30          1.00000000E+30          3.66795140E+04          1.83397570E+04          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.00777419E+00          4.84245567E+00
         57.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.91582739E+02          3.79311861E+01          1.82518634E+01          1.00000000E+30          1.00000000E+30          1.99041334E+04          9.95206670E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.76278357E+00          4.70197276E+00
         58.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.66441865E+02          3.70298085E+01          1.78268814E+01          1.00000000E+30          1.00000000E+30          1.28877126E+04          6.44385630E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.53427265E+00          4.57061640E+00
         59.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.44124408E+02          3.61871156E+01          1.74295282E+01          1.00000000E+30          1.00000000E+30          9.19554798E+03          4.59777399E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.32188317E+00          4.44806020E+00
         60.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24203531E+02          3.53986004E+01          1.70577009E+01          1.00000000E+30          1.00000000E+30          6.97955459E+03          3.48977729E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.12509015E+00          4.33392619E+00
         61.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06330716E+02          3.46601563E+01          1.67094834E+01          1.00000000E+30          1.00000000E+30          5.52907136E+03          2.76453568E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.94323404E+00          4.22779418E+00
         62.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90221540E+02          3.39680842E+01          1.63831430E+01          1.00000000E+30          1.00000000E+30          4.51953545E+03          2.25976773E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.77555682E+00          4.12921941E+00
         63.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.75641448E+02          3.33190296E+01          1.60771066E+01          1.00000000E+30          1.00000000E+30          3.78468643E+03          1.89234322E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62123654E+00          4.03774669E+00
         64.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.62393167E+02          3.27099346E+01          1.57899426E+01          1.00000000E+30          1.00000000E+30          3.23029748E+03          1.61514874E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.47941831E+00          3.95291559E+00
         65.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50311529E+02          3.21380182E+01          1.55203406E+01          1.00000000E+30          1.00000000E+30          2.80014022E+03          1.40007011E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34924032E+00          3.87427324E+00
         66.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39258988E+02          3.16007247E+01          1.52671030E+01          1.00000000E+30          1.00000000E+30          2.45844670E+03          1.22922335E+03          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.22985429E+00          3.80137934E+00
