#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
      36000.0000          5.85949333E+06          6.93189865E+07          8.42709893E+08          4.92281304E+08          4.77342492E+08          6.12729119E+09          3.58245096E+09          1.20782231E+08          1.72124541E+09          1.17227801E+11          6.34224667E+10          9.87825997E+09          5.00424280E+06
      37000.0000          6.36108975E+06          7.50321180E+07          9.34498398E+08          5.46820863E+08          5.16556629E+08          6.73255414E+09          3.95559892E+09          1.31351087E+08          1.87935700E+09          1.30486615E+11          7.07612713E+10          1.07213109E+10          5.43390189E+06
      38000.0000          6.87133602E+06          8.10302021E+07          1.02894465E+09          6.05930907E+08          5.57693880E+08          7.42219905E+09          4.36191727E+09          1.42853222E+08          2.04829474E+09          1.45531839E+11          7.87369807E+10          1.16203176E+10          5.87383507E+06
      39000.0000          7.42502255E+06          8.69162396E+07          1.12819128E+09          6.63593553E+08          5.98045632E+08          8.14353693E+09          4.81267981E+09          1.55299409E+08          2.21389929E+09          1.60677327E+11          8.73815920E+10          1.25577819E+10          6.34641647E+06
      40000.0000          8.01262938E+06          9.35680845E+07          1.23873983E+09          7.28673845E+08          6.43654258E+08          8.94297904E+09          5.27794923E+09          1.67970937E+08          2.39542126E+09          1.78127889E+11          9.67325993E+10          1.35808142E+10          6.85000077E+06
      41000.0000          8.61760235E+06          1.00276215E+08          1.35792241E+09          7.98951749E+08          6.92277228E+08          9.80385671E+09          5.77925460E+09          1.81950828E+08          2.59662635E+09          1.96053035E+11          1.06834379E+11          1.46472835E+10          7.36998691E+06
      42000.0000          9.20171266E+06          1.07479737E+08          1.47932412E+09          8.72846870E+08          7.41644477E+08          1.06482005E+10          6.31884010E+09          1.95851813E+08          2.80483850E+09          2.15571325E+11          1.17739956E+11          1.57594673E+10          7.87769409E+06
      43000.0000          9.86523013E+06          1.15068942E+08          1.61169814E+09          9.54133905E+08          7.89514649E+08          1.16129648E+10          6.92495445E+09          2.11293270E+08          3.00511954E+09          2.36650335E+11          1.29247131E+11          1.69553657E+10          8.44889532E+06
      44000.0000          1.05605144E+07          1.22827062E+08          1.75517701E+09          1.03790138E+09          8.43154855E+08          1.26483635E+10          7.50602660E+09          2.27697782E+08          3.23402494E+09          2.60269049E+11          1.41886620E+11          1.81645907E+10          9.04712421E+06
      45000.0000          1.12922919E+07          1.30814046E+08          1.90992928E+09          1.13116315E+09          8.98717110E+08          1.36875378E+10          8.17390228E+09          2.44118107E+08          3.46780613E+09          2.83318395E+11          1.55536794E+11          1.94191953E+10          9.67470332E+06
      46000.0000          1.20630614E+07          1.39358849E+08          2.07204312E+09          1.22941012E+09          9.57851443E+08          1.48560284E+10          8.85480212E+09          2.61641037E+08          3.71679483E+09          3.09659024E+11          1.69383526E+11          2.08155146E+10          1.03367793E+07
      47000.0000          1.28369641E+07          1.48293141E+08          2.24097664E+09          1.32834850E+09          1.01957654E+09          1.60417205E+10          9.59875605E+09          2.81761858E+08          3.98025384E+09          3.36818419E+11          1.84964392E+11          2.22161634E+10          1.10079388E+07
      48000.0000          1.36616349E+07          1.57659540E+08          2.42297130E+09          1.43871930E+09          1.08148573E+09          1.73098971E+10          1.03551209E+10          3.01451064E+08          4.25077220E+09          3.67448112E+11          2.00980078E+11          2.36694111E+10          1.17192460E+07
      49000.0000          1.45280483E+07          1.67481026E+08          2.59782930E+09          1.55074051E+09          1.15283484E+09          1.86669296E+10          1.11877340E+10          3.19943390E+08          4.53186871E+09          3.97416485E+11          2.18214066E+11          2.51993846E+10          1.24631773E+07
      50000.0000          1.54112766E+07          1.77808341E+08          2.79926331E+09          1.67614667E+09          1.22131958E+09          2.00993667E+10          1.20673033E+10          3.41415267E+08          4.83443292E+09          4.30770721E+11          2.37192590E+11          2.68929991E+10          1.32281446E+07
