#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
      36000.0000          3.68290123E+06          1.73799166E+05          1.46800510E+05          7.15803794E+04          1.49273234E+04          9.39136430E+03          4.57648007E+03          3.26954881E+05          1.83857720E+04          1.20588259E+04          6.02941296E+03          4.02619115E+02          3.11647447E+02
      37000.0000          3.67373773E+06          1.77582958E+05          1.50043018E+05          7.31644944E+04          1.52871013E+04          9.61912882E+03          4.68758746E+03          3.33536468E+05          1.88270509E+04          1.23505407E+04          6.17527036E+03          4.12511771E+02          3.19271521E+02
      38000.0000          3.66865936E+06          1.81402312E+05          1.53308597E+05          7.47594245E+04          1.56459998E+04          9.84655561E+03          4.79834812E+03          3.40274805E+05          1.92676894E+04          1.26410965E+04          6.32054826E+03          4.22418569E+02          3.26899702E+02
      39000.0000          3.66716624E+06          1.85157798E+05          1.56527192E+05          7.63318839E+04          1.60035486E+04          1.00732455E+04          4.90881507E+03          3.46807540E+05          1.97063503E+04          1.29312604E+04          6.46563018E+03          4.32260126E+02          3.34483593E+02
      40000.0000          3.66883332E+06          1.88948766E+05          1.59768976E+05          7.79152283E+04          1.63601808E+04          1.02993005E+04          5.01897733E+03          3.53493558E+05          2.01437610E+04          1.32204319E+04          6.61021593E+03          4.42047065E+02          3.42030440E+02
      41000.0000          3.67329854E+06          1.92678029E+05          1.62965380E+05          7.94768669E+04          1.67161151E+04          1.05247472E+04          5.12890903E+03          3.60154035E+05          2.05805456E+04          1.35089182E+04          6.75445908E+03          4.51894189E+02          3.49608813E+02
      42000.0000          3.68024985E+06          1.96442542E+05          1.66184971E+05          8.10494042E+04          1.70710482E+04          1.07496142E+04          5.23848576E+03          3.66618815E+05          2.10162202E+04          1.37964620E+04          6.89823101E+03          4.61609365E+02          3.57103471E+02
      43000.0000          3.68941901E+06          2.00147440E+05          1.69393916E+05          8.26167570E+04          1.74248331E+04          1.09738173E+04          5.34796589E+03          3.73232434E+05          2.14501601E+04          1.40834358E+04          7.04171791E+03          4.71420153E+02          3.64651770E+02
      44000.0000          3.70057312E+06          2.03887235E+05          1.72559547E+05          8.41633921E+04          1.77781926E+04          1.11975708E+04          5.45703021E+03          3.79823015E+05          2.18833761E+04          1.43697440E+04          7.18487200E+03          4.81137075E+02          3.72139184E+02
      45000.0000          3.71350918E+06          2.07615087E+05          1.75748380E+05          8.57209497E+04          1.81302970E+04          1.14209674E+04          5.56578622E+03          3.86391307E+05          2.23157735E+04          1.46552402E+04          7.32762011E+03          4.90823228E+02          3.79604168E+02
      46000.0000          3.72805020E+06          2.11331363E+05          1.78927516E+05          8.72737824E+04          1.84816456E+04          1.16435251E+04          5.67442965E+03          3.92938025E+05          2.27463230E+04          1.49404286E+04          7.47021430E+03          5.00545810E+02          3.87087772E+02
      47000.0000          3.74404043E+06          2.15036412E+05          1.82097230E+05          8.88220243E+04          1.88321784E+04          1.18658329E+04          5.78284525E+03          3.99303350E+05          2.31766352E+04          1.52244979E+04          7.61224897E+03          5.10222395E+02          3.94539464E+02
      48000.0000          3.76134276E+06          2.18730560E+05          1.85257791E+05          9.03658082E+04          1.91819632E+04          1.20877294E+04          5.89085741E+03          4.05810645E+05          2.36057583E+04          1.55082320E+04          7.75411600E+03          5.19871132E+02          4.01970759E+02
      49000.0000          3.77983609E+06          2.22414118E+05          1.88409460E+05          9.19052624E+04          1.95311499E+04          1.23091086E+04          5.99871188E+03          4.12298328E+05          2.40338484E+04          1.57913599E+04          7.89567994E+03          5.29455567E+02          4.09360311E+02
      50000.0000          3.79941287E+06          2.26087386E+05          1.91552488E+05          9.34405083E+04          1.98795336E+04          1.25299501E+04          6.10639232E+03          4.18766993E+05          2.44610673E+04          1.60738369E+04          8.03691844E+03          5.39055545E+02          4.16755627E+02
