#Energy      Zr-K-shell   Zr-L1-shell   Zr-L2-shell   Zr-L3-shell   Zr-M1-shell   Zr-M2-shell   Zr-M3-shell   Zr-M4-shell   Zr-M5-shell   Zr-N1-shell   Zr-N2-shell   Zr-N3-shell   Valence  Total
      13000.0000          1.00000000E+30          3.76622400E+05          3.19712249E+05          1.50063281E+05          3.21830686E+04          2.47539141E+04          1.18339383E+04          6.05337445E+03          3.98700807E+03          3.30788210E+03          2.08169282E+03          9.84519506E+02          2.66268482E+02          1.62907588E+02
      14000.0000          1.00000000E+30          3.82878775E+05          3.26916938E+05          1.53763254E+05          3.40956293E+04          2.62592898E+04          1.25588812E+04          6.43733984E+03          4.24003695E+03          3.52555070E+03          2.21963849E+03          1.04982162E+03          2.84212530E+02          1.73743689E+02
      15000.0000          1.00000000E+30          3.90455312E+05          3.34987423E+05          1.57829350E+05          3.60090100E+04          2.77615221E+04          1.32766474E+04          6.81911965E+03          4.49161645E+03          3.74163392E+03          2.35651588E+03          1.11460452E+03          3.02022491E+02          1.84498884E+02
      16000.0000          1.00000000E+30          3.98994299E+05          3.43689915E+05          1.62162596E+05          3.78945518E+04          2.92441833E+04          1.39904558E+04          7.19697909E+03          4.74062054E+03          3.95595778E+03          2.49241702E+03          1.17891259E+03          3.19711897E+02          1.95175673E+02
      17000.0000          1.00000000E+30          4.08250405E+05          3.52862784E+05          1.66694377E+05          3.97732304E+04          3.07198336E+04          1.46981687E+04          7.57249700E+03          4.98807913E+03          4.16884355E+03          2.62739348E+03          1.24280153E+03          3.37295673E+02          2.05785904E+02
      18000.0000          1.00000000E+30          4.18050331E+05          3.62391138E+05          1.71375812E+05          4.16456246E+04          3.21890693E+04          1.54002776E+04          7.94524269E+03          5.23371251E+03          4.38035340E+03          2.76148839E+03          1.30625236E+03          3.54770895E+02          2.16327792E+02
      18001.9990          1.00000000E+30          4.18070376E+05          3.62410482E+05          1.71385295E+05          4.16494433E+04          3.21920484E+04          1.54017050E+04          7.94599245E+03          5.23420655E+03          4.38077652E+03          2.76175249E+03          1.30637922E+03          3.54804798E+02          2.16348476E+02
      18002.0010          8.29971195E+16          4.18070396E+05          3.62410501E+05          1.71385304E+05          4.16494471E+04          3.21920513E+04          1.54017064E+04          7.94599320E+03          5.23420704E+03          4.38077694E+03          2.76175276E+03          1.30637935E+03          3.54804832E+02          2.16348497E+02
      19000.0000          2.63245742E+09          4.28268598E+05          3.72191360E+05          1.76171281E+05          4.34946311E+04          3.36420013E+04          1.60995886E+04          8.31602390E+03          5.47804936E+03          4.59061901E+03          2.89478090E+03          1.36935583E+03          3.72151785E+02          2.26811100E+02
      20000.0000          8.97433434E+08          4.38812393E+05          3.82201373E+05          1.81054296E+05          4.53391561E+04          3.50899525E+04          1.67939865E+04          8.68438537E+03          5.72079274E+03          4.79964667E+03          3.02731113E+03          1.43210639E+03          3.89429247E+02          2.37232358E+02
      21000.0000          4.76165649E+08          4.49611792E+05          3.92374266E+05          1.86004841E+05          4.71795728E+04          3.65283017E+04          1.74837972E+04          9.05047551E+03          5.96204120E+03          5.00753897E+03          3.15914864E+03          1.49450415E+03          4.06636087E+02          2.47604602E+02
      22000.0000          3.03997010E+08          4.60613273E+05          4.02674079E+05          1.91007561E+05          4.89995927E+04          3.79625800E+04          1.81693143E+04          9.41443204E+03          6.20188544E+03          5.21426134E+03          3.29038247E+03          1.55661289E+03          4.23758882E+02          2.57925205E+02
      23000.0000          2.15212738E+08          4.71775292E+05          4.13072864E+05          1.96050521E+05          5.08167515E+04          3.93833913E+04          1.88530167E+04          9.77697391E+03          6.44079383E+03          5.42009930E+03          3.42092084E+03          1.61840890E+03          4.40803205E+02          2.68197641E+02
      24000.0000          1.62833253E+08          4.83065201E+05          4.23548668E+05          2.01124356E+05          5.26152408E+04          4.08010195E+04          1.95306636E+04          1.01375882E+04          6.67843167E+03          5.62493869E+03          3.55086106E+03          1.67988904E+03          4.57779467E+02          2.78424233E+02
      25000.0000          1.29076440E+08          4.94457076E+05          4.34084055E+05          2.06074748E+05          5.44118115E+04          4.22109776E+04          2.02068684E+04          1.04963936E+04          6.91488176E+03          5.82883151E+03          3.68024881E+03          1.74115930E+03          4.74670350E+02          2.88603047E+02
      26000.0000          1.05908816E+08          5.05930116E+05          4.44469009E+05          2.11102278E+05          5.62066445E+04          4.36136720E+04          2.08817124E+04          1.08534888E+04          7.15020517E+03          6.03191112E+03          3.80907843E+03          1.80214235E+03          4.91516728E+02          2.98747915E+02
      27000.0000          8.92482649E+07          5.17467512E+05          4.54820072E+05          2.16355413E+05          5.79845498E+04          4.50094730E+04          2.15511248E+04          1.12089611E+04          7.38445886E+03          6.23420222E+03          3.93749627E+03          1.86290877E+03          5.08286135E+02          3.08849043E+02
      28000.0000          7.68248983E+07          5.29055558E+05          4.65664393E+05          2.21583497E+05          5.97538803E+04          4.64031896E+04          2.22174163E+04          1.15628772E+04          7.61769328E+03          6.43565394E+03          4.06525289E+03          1.92340655E+03          5.25009398E+02          3.18915572E+02
      29000.0000          6.72885376E+07          5.40154349E+05          4.76461098E+05          2.26561079E+05          6.15225237E+04          4.77861490E+04          2.28827498E+04          1.19158090E+04          7.85027071E+03          6.63625302E+03          4.19261836E+03          1.98370362E+03          5.41663198E+02          3.28942823E+02
      30000.0000          5.97963608E+07          5.51912559E+05          4.87212263E+05          2.31747509E+05          6.32757913E+04          4.91674710E+04          2.35431762E+04          1.22673427E+04          8.08193084E+03          6.83631169E+03          4.31956706E+03          2.04376605E+03          5.58269493E+02          3.38938402E+02
      31000.0000          5.37944421E+07          5.63629561E+05          4.97919934E+05          2.36912064E+05          6.50289050E+04          5.05430297E+04          2.42028554E+04          1.26169637E+04          8.31232998E+03          7.03551619E+03          4.44608738E+03          2.10369095E+03          5.74817430E+02          3.48899521E+02
      32000.0000          4.89084019E+07          5.75307035E+05          5.08586094E+05          2.42055757E+05          6.67746974E+04          5.19130309E+04          2.48598937E+04          1.29657897E+04          8.54220901E+03          7.23416622E+03          4.57211345E+03          2.16332152E+03          5.91315253E+02          3.58826821E+02
      33000.0000          4.48757413E+07          5.86946654E+05          5.19212652E+05          2.47179559E+05          6.85134797E+04          5.32776814E+04          2.55143821E+04          1.33133595E+04          8.77125746E+03          7.43195841E+03          4.69776239E+03          2.22285041E+03          6.07765213E+02          3.68725563E+02
      34000.0000          4.15083981E+07          5.99122535E+05          5.29801437E+05          2.52284394E+05          7.02455439E+04          5.46371940E+04          2.61664170E+04          1.36597111E+04          8.99950458E+03          7.62933210E+03          4.82304751E+03          2.28215883E+03          6.24168943E+02          3.78594602E+02
      35000.0000          3.86681094E+07          6.10676831E+05          5.40354186E+05          2.57568128E+05          7.19711541E+04          5.59917664E+04          2.68160915E+04          1.40048932E+04          9.22698205E+03          7.82614143E+03          4.94793745E+03          2.34125591E+03          6.40526591E+02          3.88433824E+02
      36000.0000          3.62513209E+07          6.22198362E+05          5.50872546E+05          2.62632999E+05          7.36905574E+04          5.73415773E+04          2.74634916E+04          1.43489430E+04          9.45371575E+03          8.02225316E+03          5.07259980E+03          2.40025475E+03          6.56832368E+02          3.98244368E+02
      37000.0000          3.41790565E+07          6.34226436E+05          5.61775597E+05          2.67681484E+05          7.54107713E+04          5.86867931E+04          2.81086991E+04          1.46924065E+04          9.68005636E+03          8.21770932E+03          5.19672932E+03          2.45903623E+03          6.73105545E+02          4.08030445E+02
      38000.0000          3.23901563E+07          6.45673034E+05          5.72219704E+05          2.72900286E+05          7.71182799E+04          6.00316854E+04          2.87537011E+04          1.50343146E+04          9.90538427E+03          8.41283153E+03          5.32063171E+03          2.51769964E+03          6.89339374E+02          4.17792923E+02
      39000.0000          3.08366425E+07          6.57609503E+05          5.83037201E+05          2.77913752E+05          7.88202546E+04          6.13682159E+04          2.93947342E+04          1.53751787E+04          1.01300132E+04          8.60741128E+03          5.44421422E+03          2.57611855E+03          7.05514026E+02          4.27519946E+02
      40000.0000          2.94803208E+07          6.68987526E+05          5.93413317E+05          2.83092663E+05          8.05234713E+04          6.27005386E+04          3.00356384E+04          1.57155772E+04          1.03543340E+04          8.80144819E+03          5.56735720E+03          2.63443409E+03          7.21667105E+02          4.37230833E+02
      41000.0000          2.82905517E+07          6.80838950E+05          6.04151473E+05          2.88251758E+05          8.22147234E+04          6.40329334E+04          3.06727908E+04          1.60544806E+04          1.05776800E+04          8.99494554E+03          5.69030493E+03          2.69261450E+03          7.37780387E+02          4.46917040E+02
      42000.0000          2.72424139E+07          6.92647132E+05          6.14849924E+05          2.93215916E+05          8.39075042E+04          6.53612377E+04          3.13098910E+04          1.63930055E+04          1.08007712E+04          9.18792167E+03          5.81293752E+03          2.75072498E+03          7.53864291E+02          4.56585769E+02
      43000.0000          2.63155186E+07          7.03926545E+05          6.25510008E+05          2.98339327E+05          8.55953169E+04          6.66819828E+04          3.19451296E+04          1.67306031E+04          1.10232648E+04          9.38044162E+03          5.93520750E+03          2.80863384E+03          7.69890888E+02          4.66221882E+02
      44000.0000          2.54930356E+07          7.15658543E+05          6.35757071E+05          3.03444874E+05          8.72716779E+04          6.80028878E+04          3.25769112E+04          1.70667416E+04          1.12447839E+04          9.57249429E+03          6.05713193E+03          2.86640773E+03          7.85921118E+02          4.75848192E+02
      45000.0000          2.47609565E+07          7.27351481E+05          6.46348615E+05          3.08533147E+05          8.89499497E+04          6.93200964E+04          3.32086980E+04          1.74026547E+04          1.14661481E+04          9.76422521E+03          6.17903534E+03          2.92408120E+03          8.01883657E+02          4.85445451E+02
      46000.0000          2.41075517E+07          7.39006642E+05          6.56905485E+05          3.13604707E+05          9.06236443E+04          7.06301518E+04          3.38387896E+04          1.77375952E+04          1.16868877E+04          9.95544579E+03          6.30037816E+03          2.98152641E+03          8.17820452E+02          4.95019366E+02
      47000.0000          2.35229335E+07          7.50625251E+05          6.67428800E+05          3.18660094E+05          9.22928746E+04          7.19406129E+04          3.44672996E+04          1.80718878E+04          1.19072005E+04          1.01462269E+04          6.42180325E+03          3.03896508E+03          8.33713556E+02          5.04574630E+02
      48000.0000          2.29987297E+07          7.62208484E+05          6.77919630E+05          3.23699824E+05          9.39577455E+04          7.32477754E+04          3.50942348E+04          1.84053195E+04          1.21269157E+04          1.03367188E+04          6.54273016E+03          3.09627760E+03          8.49623460E+02          5.14126243E+02
      49000.0000          2.25277984E+07          7.73757468E+05          6.88379000E+05          3.28724389E+05          9.56183803E+04          7.45516771E+04          3.57179568E+04          1.87373808E+04          1.23457591E+04          1.05267808E+04          6.66354844E+03          3.15339235E+03          8.65462377E+02          5.23640904E+02
      50000.0000          2.21040392E+07          7.85273281E+05          6.98807891E+05          3.33734260E+05          9.72749174E+04          7.58524270E+04          3.63418749E+04          1.90692593E+04          1.25644796E+04          1.07164379E+04          6.78402564E+03          3.21038554E+03          8.81273026E+02          5.33138007E+02
